loan_id,date_loan,amount,duration,payments,status,frequency,date_account,account_district_name,account_district_region,account_district_no. of inhabitants,account_district_no. of municipalities with inhabitants < 499,account_district_no. of municipalities with inhabitants 500-1999,account_district_no. of municipalities with inhabitants 2000-9999,account_district_no. of municipalities with inhabitants >10000,account_district_no. of cities,account_district_ratio of urban inhabitants,account_district_average salary,account_district_unemploymant rate '95,account_district_unemploymant rate '96,account_district_no. of enterpreneurs per 1000 inhabitants,account_district_no. of commited crimes '95,account_district_no. of commited crimes '96,num_holders,num_cards,type_card,birth_number,gender,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,balance_mean,balance_max,balance_min,balance_std,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,household_mean,household_sum,household_count,pension_mean,pension_sum,pension_count,payment_statement_mean,payment_statement_sum,payment_statement_count,insurances_mean,insurances_sum,insurances_count,sanctions_mean,sanctions_sum,sanctions_count
6272,941220,398640,60,6644,1,2,930726,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,600209,0,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,63383.57558139533,121689.5,400.0,21947.881092045613,0.0,21806.935294117648,34,59793.0,32.1,-13117.673076923076,52.0,-30.0,-48100.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-360.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,950208,221280,48,4610,1,2,940115,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,2,0,0.0,680328,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,37596.93239436621,106144.8,1100.0,18388.528003099997,0.0,17512.224000000002,25,50178.0,69.5,-8836.760869565218,46.0,-30.0,-32300.0,-7802.0,-54614.0,7.0,0.0,0.0,0.0,-30.0,-240.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6986,950211,151728,48,3161,-1,1,940516,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,760623,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,30491.09824561405,82784.6,-669.7,24000.12499806356,1.0,8910.703571428572,28,48906.0,9.8,-7690.041379310345,29.0,-0.8,-27000.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,-2.4400000000000004,-12.200000000000001,5.0
6950,950411,104712,24,4363,1,1,930520,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,441212,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,57357.84345549747,147603.2,400.0,27075.742058323933,0.0,16041.951388888885,72,49831.0,83.9,-9522.850420168064,119.0,-14.6,-56400.0,-4146.0,-91212.0,22.0,0.0,0.0,0.0,-14.600000000000001,-321.20000000000005,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6403,951205,194880,48,4060,1,1,940601,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,791206,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,36421.42566371681,71138.8,300.0,13195.88479607901,0.0,12922.227027027027,37,36536.0,108.1,-5883.097368421052,76.0,-14.6,-23532.0,-4585.0,-64190.0,14.0,0.0,0.0,0.0,-14.599999999999996,-204.39999999999995,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6178,951216,232560,48,4845,1,0,950705,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,700129,0,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,63188.63333333333,102665.9,600.0,26204.030675466114,0.0,14073.042857142855,14,39741.0,107.8,-11983.0,13.0,-100.0,-37300.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,960229,380160,60,6336,1,1,940730,40,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1,0,0.0,491215,1,39,4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,64777.07522935785,147375.1,1100.0,27227.866078850297,0.0,18684.478723404256,47,48887.0,88.4,-13768.077419354835,62.0,-14.6,-62500.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6520,940316,91200,24,3800,1,1,930728,34,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,2,0,0.0,550826,0,33,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,32558.533333333326,76736.9,700.0,15743.433555304437,0.0,10908.27777777778,18,34198.0,16.0,-9090.766666666666,18.0,-14.6,-22100.0,-10279.0,-30837.0,3.0,0.0,0.0,0.0,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5880,951031,73836,36,2051,1,1,950426,34,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,1,0,0.0,670529,0,33,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,55315.168421052644,129607.8,900.0,32965.14577809675,0.0,13746.65,14,44281.0,19.1,-25000.0,5.0,-20100.0,-37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,951123,73056,48,1522,1,1,950206,34,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,2,0,0.0,701218,1,33,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,23255.149019607838,33555.4,500.0,6550.595429955129,0.0,3179.5086956521736,23,8538.0,15.7,-1842.2499999999998,28.0,-14.6,-7100.0,-2153.0,-10765.0,5.0,0.0,0.0,0.0,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,961211,123408,24,5142,1,0,951123,34,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,1,1,3.0,641014,1,33,3,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,28359.255384615382,85626.9,700.0,17185.363854691426,0.0,7693.968000000001,25,46000.0,67.5,-4599.8,40.0,-100.0,-27400.0,-3020.0,-18120.0,6.0,0.0,0.0,0.0,-100.0,-600.0,6.0,-2323.0,-13938.0,6.0,0.0,0.0,0.0
6699,940330,7656,24,319,1,1,930328,55,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,2,0,0.0,620903,0,54,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,46444.639506172854,73069.1,600.0,12923.560345495733,0.0,7746.088888888891,36,31677.0,9.2,-5389.026666666667,45.0,-14.6,-21700.0,-3708.0,-29664.0,8.0,0.0,0.0,0.0,-14.599999999999998,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6358,950114,137880,60,2298,-1,2,930915,55,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,1,0,0.0,630312,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,24523.073033707853,52658.4,200.0,11727.066048624863,0.0,7317.181578947369,38,20684.0,30.5,-5060.509803921569,51.0,-30.0,-20848.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-330.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
5713,950530,158760,60,2646,1,1,930727,55,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,1,0,0.0,780131,1,54,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,24908.761445783133,59898.4,900.0,8944.715311238846,0.0,7197.829090909092,55,23810.0,17.0,-3393.677477477477,111.0,-14.6,-17200.0,-1894.0,-32198.0,17.0,0.0,0.0,0.0,-14.599999999999996,-248.19999999999993,17.0,-8742.0,-148614.0,17.0,0.0,0.0,0.0
6302,960916,181020,60,3017,1,1,950315,55,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,2,0,0.0,660614,0,54,2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,34005.90645161291,60475.3,500.0,9801.680644529753,0.0,9716.02162162162,37,27150.0,52.9,-5660.1214285714295,56.0,-14.6,-19900.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6336,940331,212400,36,5900,1,2,930305,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,661024,0,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,51034.361971831,133215.2,300.0,27309.501085647138,0.0,13977.941935483872,31,48828.0,71.5,-9227.375,40.0,-30.0,-42900.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-270.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6279,940607,87360,24,3640,1,1,930721,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,620710,1,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,36783.95000000002,69174.6,200.0,13552.449489852383,0.0,8544.575,16,49341.0,63.3,-7689.657142857142,14.0,-14.6,-22800.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5723,940910,23628,12,1969,1,1,930312,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,540309,1,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,47420.8418181818,140228.7,1000.0,27950.21068970952,0.0,11783.88163265306,49,43694.0,1.7,-8414.980327868849,61.0,-14.6,-35200.0,-9503.0,-114036.0,12.0,0.0,0.0,0.0,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6591,950202,20832,48,434,1,1,930801,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,480504,1,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,21368.909933774816,41997.9,500.0,5923.774708486193,0.0,4204.593617021276,47,13251.0,26.0,-1728.3019230769232,104.0,-14.6,-19700.0,-1953.0,-25389.0,13.0,0.0,0.0,0.0,-14.599999999999996,-204.39999999999995,14.0,-1296.0,-16848.0,13.0,0.0,0.0,0.0
5212,950529,71064,36,1974,1,1,940421,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,461017,0,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,34577.302325581426,55373.3,700.0,9923.171541124475,0.0,7801.575862068966,29,22908.0,32.3,-3418.4,57.0,-14.6,-13600.0,-1178.0,-10602.0,9.0,0.0,0.0,0.0,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,960224,123216,48,2567,1,1,940812,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,2,0,0.0,770812,0,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,70622.83359375001,138433.7,700.0,28089.524636349874,0.0,16989.977083333335,48,48959.0,54.9,-9224.224999999999,80.0,-14.6,-59200.0,-1468.0,-16148.0,11.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6961,960606,176148,36,4893,1,1,960123,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,1,0,0.0,631120,0,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,47154.50000000001,83783.4,1100.0,21431.237856261752,0.0,15688.077777777778,9,34881.0,34.9,-21900.0,4.0,-5600.0,-30400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6421,960725,96768,36,2688,1,1,950727,31,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,2,0,0.0,680106,0,30,3,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,51611.342424242415,117830.9,900.0,22929.24381405384,0.0,16277.060714285717,28,48172.0,13.4,-11009.505263157893,38.0,-14.6,-64100.0,-13167.0,-92169.0,7.0,0.0,0.0,0.0,-14.599999999999998,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,940406,167100,60,2785,1,1,930506,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,2,0,0.0,700117,0,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,63707.62658227851,143605.7,1100.0,26493.591588875428,0.0,17751.066666666666,33,49980.0,91.4,-11879.891304347824,46.0,-14.6,-49200.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,950530,87216,48,1817,1,1,930921,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,1,0,0.0,540316,0,16,0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,30847.149324324328,43787.3,700.0,6554.760512834302,0.0,5670.470731707318,41,15608.0,25.0,-1922.3738317757015,107.0,-14.6,-9900.0,-382.0,-6112.0,16.0,0.0,0.0,0.0,-14.599999999999996,-218.99999999999994,15.0,-2843.0,-45488.0,16.0,0.0,0.0,0.0
6362,951031,37908,12,3159,1,1,940728,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,1,0,0.0,760508,0,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,42164.027631578916,69530.4,800.0,12938.94049629102,0.0,9919.538709677418,31,28431.0,14.1,-5808.711111111112,45.0,-14.6,-22479.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,960518,320592,48,6679,1,1,950208,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,2,1,2.0,701109,0,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,60781.30681818184,117827.8,500.0,21161.10823723557,0.0,21503.09,30,60108.0,91.6,-9930.06896551724,58.0,-14.6,-46600.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,961031,192744,36,5354,1,1,960616,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,2,0,0.0,640314,1,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,62590.42307692309,128778.8,200.0,28733.343188251627,0.0,16504.253846153846,13,49871.0,16.8,-14365.861538461539,13.0,-14.6,-34100.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6944,961115,46176,48,962,1,1,960607,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,1,0,0.0,661103,1,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,33613.105882352946,54705.1,1000.0,13279.637852717908,0.0,8385.281818181818,11,18109.0,64.5,-8918.833333333334,6.0,-700.0,-13400.0,-9613.0,-9613.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,961125,182640,48,3805,1,1,960328,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,1,0,0.0,420419,0,65,6,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,37802.22999999999,64411.8,600.0,14199.381522847556,0.0,11558.894117647058,17,34246.0,11.5,-7504.4695652173905,23.0,-14.6,-23900.0,-61.0,-183.0,3.0,0.0,0.0,0.0,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,940509,89040,60,1484,1,1,930412,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,2,0,0.0,700125,0,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,30045.399999999994,46550.2,800.0,8832.079278613892,0.0,3735.122727272727,44,15843.0,25.2,-3140.451162790698,43.0,-14.6,-11400.0,-7041.0,-56328.0,8.0,0.0,0.0,0.0,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,940711,173808,24,7242,1,0,930623,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,2,0,0.0,570127,0,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,61218.658666666684,134416.6,1000.0,24967.390839870233,0.0,26907.226923076927,26,74522.0,43.3,-12350.122448979591,49.0,-100.0,-38200.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-800.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,960914,48744,36,1354,1,1,960503,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,1,0,0.0,640414,0,68,4,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,42930.20714285714,62891.3,900.0,19512.79097225377,0.0,10108.300000000001,11,28603.5,53.7,-16100.0,3.0,-13000.0,-18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072,940510,193968,36,5388,1,0,931025,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,721203,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,63579.21724137931,120567.3,800.0,30034.31343586232,0.0,14309.0,20,41783.0,52.4,-22822.222222222223,9.0,-100.0,-54200.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7138,950703,60000,60,1000,1,1,930913,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,461015,1,21,2,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,24643.283941605852,39393.9,400.0,5853.928886719553,0.0,3840.34375,48,11049.0,41.5,-1881.5528089887646,89.0,-14.6,-7000.0,-2960.0,-50320.0,17.0,0.0,0.0,0.0,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0
5145,950916,309552,48,6449,1,1,950118,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,350129,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,56105.499999999985,121713.2,700.0,21979.384405419012,0.0,20681.70625,16,58041.0,55.7,-14689.884210526317,19.0,-14.6,-50600.0,-14291.0,-57164.0,4.0,0.0,0.0,0.0,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,951204,217152,36,6032,1,1,950129,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,1,2.0,740707,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,49107.066666666644,109774.3,400.0,18394.513784863895,0.0,18197.285714285714,21,54286.0,4.4,-9440.655555555555,36.0,-14.6,-34200.0,-8436.0,-50616.0,6.0,0.0,0.0,0.0,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,951231,309600,48,6450,1,2,950117,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,750626,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,58185.589285714275,112363.1,400.0,20963.72847544651,0.0,21228.227272727272,22,58052.0,64.8,-12692.14705882353,34.0,-30.0,-34700.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5706,960524,161496,36,4486,1,2,940830,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,710724,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,33219.900000000016,113865.5,500.0,19260.546243938246,0.0,8837.951923076924,52,42094.0,8.0,-5515.410256410257,78.0,-30.0,-64900.0,-3124.0,-59356.0,19.0,0.0,0.0,0.0,-30.0,-570.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,960728,187104,24,7796,1,1,960309,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,770510,0,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,66292.37199999999,137193.5,300.0,34581.401348370775,0.0,18044.1875,16,43502.0,2.5,-22425.466666666667,9.0,-14.6,-49500.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,960911,29448,12,2454,-1,1,960515,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,0,0.0,471021,1,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,28977.436363636363,43790.6,800.0,11482.495155433138,0.0,7487.844444444445,9,22090.0,63.8,-11800.0,2.0,-9700.0,-13900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,961212,155616,48,3242,1,1,950121,38,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,2,0,0.0,710410,0,37,4,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,44197.5098837209,75294.1,200.0,11044.494392196435,0.0,6448.582857142855,70,26388.0,23.7,-3830.458823529411,102.0,-14.6,-36960.0,-2587.0,-46566.0,18.0,0.0,0.0,0.0,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0
5130,940511,24312,12,2026,1,1,930210,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,551119,0,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,29380.83974358975,48277.9,1100.0,7695.862800862465,0.0,5601.632432432431,37,18231.0,35.5,-4360.941463414635,41.0,-14.6,-24322.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999996,-160.59999999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0
5390,941030,170256,24,7094,1,1,930808,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,650716,0,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,40091.18311688309,79869.8,200.0,13589.383988840647,0.0,11986.912903225808,31,36552.0,83.9,-7136.769565217392,46.0,-14.6,-29300.0,-5922.0,-59220.0,10.0,0.0,0.0,0.0,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6342,951112,60156,36,1671,-1,1,950327,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,760808,1,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,72667.63571428576,159712.8,400.0,34206.98741517548,0.0,18483.857692307694,26,49767.0,15.9,-13795.58,30.0,-14.6,-53600.0,-3881.0,-15524.0,4.0,0.0,0.0,0.0,-14.6,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,960502,165960,24,6915,1,1,941019,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,440613,0,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,52523.24479999999,107069.6,700.0,20955.646998372442,0.0,21979.50810810811,37,62235.0,57.8,-8972.186363636361,88.0,-14.6,-41400.0,-6393.0,-89502.0,14.0,0.0,0.0,0.0,-14.599999999999996,-204.39999999999995,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,961023,22968,36,638,1,1,960625,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,500727,0,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,23324.93636363636,38831.0,1000.0,11195.573958245528,0.0,4243.1,10,8200.0,16.3,-3600.0,1.0,-3600.0,-3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,961225,115812,36,3217,1,1,950520,22,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,1,0,0.0,530601,1,23,5,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,56646.51612903223,119527.2,1100.0,21971.16285210507,0.0,16554.986274509803,51,49887.0,51.1,-10992.139726027393,73.0,-14.6,-50800.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,940517,272520,60,4542,1,1,930618,48,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,2,0,0.0,390902,1,47,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,44602.64166666665,121891.4,1100.0,24196.754530887032,0.0,13755.752941176472,34,42400.0,13.3,-8753.707999999999,50.0,-14.6,-56700.0,-5907.0,-59070.0,10.0,0.0,0.0,0.0,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0
6841,940807,172080,48,3585,1,1,940121,48,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,1,0,0.0,570305,0,47,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,60743.95714285712,119138.8,200.0,21110.311874741452,0.0,10713.955999999998,25,45518.0,19.3,-12331.729411764705,17.0,-14.6,-40100.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6157,950710,98592,24,4108,1,0,950108,48,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,1,0,0.0,631224,0,47,1,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,54128.565384615365,78713.7,900.0,19656.294381371936,0.0,12494.76153846154,13,36975.0,68.7,-9120.0,13.0,-100.0,-24500.0,-10530.0,-21060.0,2.0,0.0,0.0,0.0,-100.0,-200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
